658,"(6, 5, 0, 0, 0, 0)"
660,"(2, 1, 0, 0, 0, 0)"
661,"(4, 3, 0, 0, 0, 0)"
662,"(1, 1, 0, 0, 0, 0)"
663,"(2, 2, 0, 0, 0, 0)"
664,"(40, 38, 0, 0, 0, 0)"
574,"(1, 2, 0, 0, 0, 0)"
659,"(2, 1, 0, 0, 0, 0)"
665,"(2, 2, 0, 0, 0, 0)"
666,"(4, 4, 0, 0, 0, 0)"
667,"(8, 8, 0, 0, 0, 0)"
668,"(1, 1, 0, 0, 0, 0)"
670,"(2, 2, 0, 0, 0, 0)"
671,"(1, 1, 0, 0, 0, 0)"
672,"(1, 3, 0, 0, 0, 0)"
674,"(2, 2, 0, 0, 0, 0)"
675,"(1, 1, 0, 0, 0, 0)"
676,"(2, 2, 0, 0, 0, 0)"
677,"(2, 2, 0, 0, 0, 0)"
678,"(8, 7, 0, 0, 0, 0)"
679,"(1, 1, 0, 0, 0, 0)"
680,"(8, 8, 0, 0, 0, 0)"
681,"(3, 3, 0, 0, 0, 0)"
682,"(0, 1, 0, 0, 0, 0)"
669,"(0, 2, 0, 0, 0, 0)"
684,"(1, 1, 0, 0, 0, 0)"
685,"(3, 2, 0, 0, 0, 0)"
686,"(2, 2, 0, 0, 0, 0)"
687,"(46, 47, 0, 0, 0, 0)"
688,"(6, 5, 0, 0, 0, 0)"
689,"(6, 6, 0, 0, 0, 0)"
690,"(1, 2, 0, 0, 0, 0)"
691,"(7, 5, 0, 0, 0, 0)"
692,"(0, 2, 0, 0, 0, 0)"
693,"(1, 1, 0, 0, 0, 0)"
694,"(0, 1, 0, 0, 0, 0)"
695,"(1, 2, 0, 0, 0, 0)"
696,"(2, 2, 0, 0, 0, 0)"
683,"(1, 1, 0, 0, 0, 0)"
646,"(1, 1, 0, 0, 0, 0)"
698,"(1, 1, 0, 0, 0, 0)"
697,"(4, 4, 0, 0, 0, 0)"
699,"(2, 2, 0, 0, 0, 0)"
700,"(13, 12, 0, 0, 0, 0)"
701,"(6, 5, 0, 0, 0, 0)"
702,"(2, 2, 0, 0, 0, 0)"
703,"(2, 3, 0, 0, 0, 0)"
641,"(6, 5, 0, 0, 0, 0)"
705,"(15, 16, 0, 0, 0, 0)"
706,"(1, 1, 0, 0, 0, 0)"
708,"(3, 3, 0, 0, 0, 0)"
707,"(6, 6, 0, 0, 0, 0)"
704,"(1, 1, 0, 0, 0, 0)"
709,"(3, 4, 0, 0, 0, 0)"
710,"(28, 23, 0, 0, 0, 0)"
711,"(1, 1, 0, 0, 0, 0)"
712,"(1, 1, 0, 0, 0, 0)"
714,"(17, 17, 0, 0, 0, 0)"
717,"(1, 1, 0, 0, 0, 0)"
718,"(4, 3, 0, 0, 0, 0)"
719,"(1, 1, 0, 0, 0, 0)"
720,"(2, 2, 0, 0, 0, 0)"
721,"(1, 1, 0, 0, 0, 0)"
722,"(7, 6, 0, 0, 0, 0)"
723,"(1, 1, 0, 0, 0, 0)"
724,"(3, 2, 0, 0, 0, 0)"
725,"(25, 25, 0, 0, 0, 0)"
726,"(6, 7, 0, 0, 0, 0)"
727,"(2, 2, 0, 0, 0, 0)"
640,"(7, 8, 0, 0, 0, 0)"
728,"(2, 2, 0, 0, 0, 0)"
730,"(0, 3, 0, 0, 0, 0)"
729,"(54, 54, 0, 0, 0, 0)"
715,"(2, 3, 0, 0, 0, 0)"
731,"(1, 1, 0, 0, 0, 0)"
732,"(36, 36, 0, 0, 0, 0)"
733,"(8, 9, 0, 0, 0, 0)"
734,"(3, 3, 0, 0, 0, 0)"
735,"(7, 9, 0, 0, 0, 0)"
736,"(1, 1, 0, 0, 0, 0)"
737,"(1, 1, 0, 0, 0, 0)"
738,"(1, 1, 0, 0, 0, 0)"
673,"(4, 5, 0, 0, 0, 0)"
716,"(4, 5, 0, 0, 0, 0)"
739,"(1, 1, 0, 0, 0, 0)"
740,"(1, 1, 0, 0, 0, 0)"
741,"(2, 2, 0, 0, 0, 0)"
742,"(16, 17, 0, 0, 0, 0)"
743,"(3, 3, 0, 0, 0, 0)"
744,"(3, 4, 0, 0, 0, 0)"
745,"(1, 1, 0, 0, 0, 0)"
746,"(1, 1, 0, 0, 0, 0)"
747,"(1, 1, 0, 0, 0, 0)"
748,"(2, 2, 0, 0, 0, 0)"
749,"(1, 1, 0, 0, 0, 0)"
750,"(0, 1, 0, 0, 0, 0)"
751,"(2, 2, 0, 0, 0, 0)"
576,"(6, 5, 0, 0, 0, 0)"
752,"(1, 1, 0, 0, 0, 0)"
753,"(4, 3, 0, 0, 0, 0)"
754,"(1, 1, 0, 0, 0, 0)"
755,"(7, 7, 0, 0, 0, 0)"
756,"(0, 2, 0, 0, 0, 0)"
757,"(10, 11, 0, 0, 0, 0)"
758,"(1, 1, 0, 0, 0, 0)"
759,"(1, 1, 0, 0, 0, 0)"
761,"(1, 1, 0, 0, 0, 0)"
763,"(1, 3, 0, 0, 0, 0)"
657,"(1, 1, 0, 0, 0, 0)"
764,"(2, 2, 0, 0, 0, 0)"
765,"(1, 1, 0, 0, 0, 0)"
766,"(1, 1, 0, 0, 0, 0)"
767,"(12, 12, 0, 0, 0, 0)"
768,"(6, 7, 0, 0, 0, 0)"
769,"(4, 4, 0, 0, 0, 0)"
770,"(23, 23, 0, 0, 0, 0)"
772,"(1, 1, 0, 0, 0, 0)"
773,"(2, 2, 0, 0, 0, 0)"
774,"(1, 2, 0, 0, 0, 0)"
775,"(58, 56, 0, 0, 0, 0)"
776,"(3, 3, 0, 0, 0, 0)"
777,"(10, 16, 0, 0, 0, 0)"
760,"(7, 9, 0, 0, 0, 0)"
778,"(2, 2, 0, 0, 0, 0)"
779,"(12, 10, 0, 0, 0, 0)"
780,"(12, 14, 0, 0, 0, 0)"
781,"(9, 11, 0, 0, 0, 0)"
782,"(2, 3, 0, 0, 0, 0)"
783,"(1, 1, 0, 0, 0, 0)"
784,"(4, 3, 0, 0, 0, 0)"
785,"(1, 1, 0, 0, 0, 0)"
786,"(9, 8, 0, 0, 0, 0)"
787,"(3, 3, 0, 0, 0, 0)"
788,"(4, 4, 0, 0, 0, 0)"
789,"(1, 1, 0, 0, 0, 0)"
790,"(2, 2, 0, 0, 0, 0)"
791,"(5, 5, 0, 0, 0, 0)"
792,"(3, 2, 0, 0, 0, 0)"
793,"(3, 3, 0, 0, 0, 0)"
794,"(3, 3, 0, 0, 0, 0)"
795,"(5, 5, 0, 0, 0, 0)"
796,"(1, 1, 0, 0, 0, 0)"
797,"(1, 1, 0, 0, 0, 0)"
798,"(3, 2, 0, 0, 0, 0)"
799,"(4, 3, 0, 0, 0, 0)"
800,"(1, 1, 0, 0, 0, 0)"
801,"(10, 9, 0, 0, 0, 0)"
802,"(7, 7, 0, 0, 0, 0)"
803,"(1, 1, 0, 0, 0, 0)"
804,"(10, 6, 0, 0, 0, 0)"
805,"(2, 4, 0, 0, 0, 0)"
806,"(0, 1, 0, 0, 0, 0)"
808,"(1, 1, 0, 0, 0, 0)"
762,"(3, 3, 0, 0, 0, 0)"
809,"(1, 1, 0, 0, 0, 0)"
810,"(1, 1, 0, 0, 0, 0)"
811,"(3, 3, 0, 0, 0, 0)"
812,"(4, 4, 0, 0, 0, 0)"
813,"(1, 1, 0, 0, 0, 0)"
814,"(1, 1, 0, 0, 0, 0)"
815,"(2, 2, 0, 0, 0, 0)"
816,"(1, 1, 0, 0, 0, 0)"
817,"(2, 2, 0, 0, 0, 0)"
818,"(3, 3, 0, 0, 0, 0)"
819,"(1, 2, 0, 0, 0, 0)"
820,"(5, 7, 0, 0, 0, 0)"
821,"(1, 1, 0, 0, 0, 0)"
823,"(20, 19, 0, 0, 0, 0)"
9,"(1, 1, 0, 0, 0, 0)"
824,"(8, 8, 0, 0, 0, 0)"
826,"(2, 2, 0, 0, 0, 0)"
827,"(6, 9, 0, 0, 0, 0)"
828,"(2, 1, 0, 0, 0, 0)"
829,"(0, 2, 0, 0, 0, 0)"
830,"(3, 3, 0, 0, 0, 0)"
831,"(0, 1, 0, 0, 0, 0)"
833,"(2, 2, 0, 0, 0, 0)"
834,"(0, 3, 0, 0, 0, 0)"
835,"(4, 4, 0, 0, 0, 0)"
836,"(1, 1, 0, 0, 0, 0)"
837,"(2, 2, 0, 0, 0, 0)"
838,"(9, 8, 0, 0, 0, 0)"
839,"(2, 2, 0, 0, 0, 0)"
840,"(0, 1, 0, 0, 0, 0)"
832,"(77, 92, 0, 0, 0, 0)"
841,"(4, 3, 0, 0, 0, 0)"
842,"(4, 3, 0, 0, 0, 0)"
843,"(1, 1, 0, 0, 0, 0)"
844,"(2, 1, 0, 0, 0, 0)"
845,"(2, 2, 0, 0, 0, 0)"
846,"(7, 7, 0, 0, 0, 0)"
847,"(5, 5, 0, 0, 0, 0)"
848,"(1, 1, 0, 0, 0, 0)"
849,"(2, 2, 0, 0, 0, 0)"
850,"(1, 2, 0, 0, 0, 0)"
851,"(5, 4, 0, 0, 0, 0)"
852,"(1, 1, 0, 0, 0, 0)"
853,"(8, 8, 0, 0, 0, 0)"
854,"(1, 2, 0, 0, 0, 0)"
855,"(1, 1, 0, 0, 0, 0)"
856,"(14, 14, 0, 0, 0, 0)"
857,"(2, 2, 0, 0, 0, 0)"
858,"(0, 1, 0, 0, 0, 0)"
859,"(1, 1, 0, 0, 0, 0)"
860,"(1, 1, 0, 0, 0, 0)"
861,"(4, 9, 0, 0, 0, 0)"
862,"(10, 11, 0, 0, 0, 0)"
863,"(2, 2, 0, 0, 0, 0)"
864,"(3, 3, 0, 0, 0, 0)"
771,"(0, 1, 0, 0, 0, 0)"
865,"(1, 2, 0, 0, 0, 0)"
866,"(4, 4, 0, 0, 0, 0)"
867,"(2, 3, 0, 0, 0, 0)"
868,"(1, 1, 0, 0, 0, 0)"
869,"(1, 2, 0, 0, 0, 0)"
870,"(9, 6, 0, 0, 0, 0)"
871,"(1, 3, 0, 0, 0, 0)"
872,"(3, 4, 0, 0, 0, 0)"
873,"(2, 2, 0, 0, 0, 0)"
874,"(2, 2, 0, 0, 0, 0)"
875,"(5, 5, 0, 0, 0, 0)"
876,"(2, 1, 0, 0, 0, 0)"
877,"(2, 2, 0, 0, 0, 0)"
878,"(1, 1, 0, 0, 0, 0)"
879,"(2, 2, 0, 0, 0, 0)"
880,"(2, 2, 0, 0, 0, 0)"
883,"(1, 1, 0, 0, 0, 0)"
882,"(56, 53, 0, 0, 0, 0)"
884,"(1, 1, 0, 0, 0, 0)"
886,"(2, 2, 0, 0, 0, 0)"
887,"(1, 1, 0, 0, 0, 0)"
888,"(1, 1, 0, 0, 0, 0)"
890,"(0, 1, 0, 0, 0, 0)"
891,"(2, 2, 0, 0, 0, 0)"
892,"(7, 6, 0, 0, 0, 0)"
893,"(1, 1, 0, 0, 0, 0)"
822,"(0, 4, 0, 0, 0, 0)"
894,"(12, 13, 0, 0, 0, 0)"
895,"(0, 1, 0, 0, 0, 0)"
896,"(0, 7, 0, 0, 0, 0)"
897,"(2, 1, 0, 0, 0, 0)"
898,"(2, 2, 0, 0, 0, 0)"
899,"(4, 3, 0, 0, 0, 0)"
900,"(12, 12, 0, 0, 0, 0)"
901,"(1, 1, 0, 0, 0, 0)"
902,"(2, 4, 0, 0, 0, 0)"
903,"(6, 5, 0, 0, 0, 0)"
904,"(8, 6, 0, 0, 0, 0)"
906,"(7, 9, 0, 0, 0, 0)"
907,"(7, 6, 0, 0, 0, 0)"
908,"(44, 54, 0, 0, 0, 0)"
910,"(2, 3, 0, 0, 0, 0)"
911,"(4, 2, 0, 0, 0, 0)"
912,"(3, 2, 0, 0, 0, 0)"
913,"(4, 4, 0, 0, 0, 0)"
909,"(1, 1, 0, 0, 0, 0)"
914,"(1, 1, 0, 0, 0, 0)"
915,"(3, 3, 0, 0, 0, 0)"
916,"(1, 1, 0, 0, 0, 0)"
917,"(10, 10, 0, 0, 0, 0)"
918,"(1, 1, 0, 0, 0, 0)"
919,"(1, 1, 0, 0, 0, 0)"
920,"(9, 9, 0, 0, 0, 0)"
921,"(12, 12, 0, 0, 0, 0)"
922,"(8, 9, 0, 0, 0, 0)"
924,"(1, 1, 0, 0, 0, 0)"
925,"(21, 21, 0, 0, 0, 0)"
926,"(3, 3, 0, 0, 0, 0)"
927,"(3, 3, 0, 0, 0, 0)"
928,"(5, 7, 0, 0, 0, 0)"
929,"(9, 14, 0, 0, 0, 0)"
930,"(1, 2, 0, 0, 0, 0)"
931,"(5, 6, 0, 0, 0, 0)"
933,"(1, 1, 0, 0, 0, 0)"
934,"(2, 2, 0, 0, 0, 0)"
936,"(0, 1, 0, 0, 0, 0)"
937,"(56, 57, 0, 0, 0, 0)"
885,"(6, 6, 0, 0, 0, 0)"
938,"(1, 2, 0, 0, 0, 0)"
923,"(31, 31, 0, 0, 0, 0)"
939,"(2, 2, 0, 0, 0, 0)"
940,"(2, 2, 0, 0, 0, 0)"
942,"(1, 2, 0, 0, 0, 0)"
943,"(7, 7, 0, 0, 0, 0)"
944,"(1, 1, 0, 0, 0, 0)"
946,"(2, 2, 0, 0, 0, 0)"
947,"(1, 1, 0, 0, 0, 0)"
889,"(2, 1, 0, 0, 0, 0)"
941,"(3, 2, 0, 0, 0, 0)"
948,"(4, 4, 0, 0, 0, 0)"
949,"(0, 1, 0, 0, 0, 0)"
950,"(4, 4, 0, 0, 0, 0)"
951,"(1, 1, 0, 0, 0, 0)"
952,"(1, 1, 0, 0, 0, 0)"
954,"(2, 3, 0, 0, 0, 0)"
932,"(2, 1, 0, 0, 0, 0)"
955,"(1, 1, 0, 0, 0, 0)"
956,"(1, 1, 0, 0, 0, 0)"
957,"(2, 3, 0, 0, 0, 0)"
959,"(2, 3, 0, 0, 0, 0)"
960,"(2, 2, 0, 0, 0, 0)"
961,"(4, 4, 0, 0, 0, 0)"
963,"(6, 6, 0, 0, 0, 0)"
964,"(1, 1, 0, 0, 0, 0)"
966,"(1, 1, 0, 0, 0, 0)"
967,"(10, 10, 0, 0, 0, 0)"
968,"(2, 1, 0, 0, 0, 0)"
935,"(6, 7, 0, 0, 0, 0)"
965,"(0, 1, 0, 0, 0, 0)"
969,"(1, 1, 0, 0, 0, 0)"
825,"(1, 1, 0, 0, 0, 0)"
970,"(1, 1, 0, 0, 0, 0)"
971,"(0, 1, 0, 0, 0, 0)"
972,"(7, 6, 0, 0, 0, 0)"
973,"(2, 2, 0, 0, 0, 0)"
974,"(1, 1, 0, 0, 0, 0)"
975,"(4, 5, 0, 0, 0, 0)"
976,"(1, 1, 0, 0, 0, 0)"
977,"(2, 2, 0, 0, 0, 0)"
953,"(8, 7, 0, 0, 0, 0)"
978,"(14, 16, 0, 0, 0, 0)"
979,"(1, 1, 0, 0, 0, 0)"
980,"(1, 1, 0, 0, 0, 0)"
981,"(2, 2, 0, 0, 0, 0)"
982,"(5, 5, 0, 0, 0, 0)"
983,"(1, 1, 0, 0, 0, 0)"
984,"(5, 5, 0, 0, 0, 0)"
985,"(1, 1, 0, 0, 0, 0)"
986,"(2, 2, 0, 0, 0, 0)"
987,"(2, 2, 0, 0, 0, 0)"
988,"(13, 12, 0, 0, 0, 0)"
989,"(1, 1, 0, 0, 0, 0)"
990,"(1, 1, 0, 0, 0, 0)"
991,"(0, 2, 0, 0, 0, 0)"
993,"(1, 1, 0, 0, 0, 0)"
994,"(3, 2, 0, 0, 0, 0)"
995,"(2, 4, 0, 0, 0, 0)"
905,"(264, 264, 0, 0, 0, 0)"
996,"(1, 1, 0, 0, 0, 0)"
997,"(2, 3, 0, 0, 0, 0)"
999,"(1, 1, 0, 0, 0, 0)"
1000,"(1, 1, 0, 0, 0, 0)"
1001,"(10, 13, 0, 0, 0, 0)"
1002,"(1, 1, 0, 0, 0, 0)"
1003,"(1, 1, 0, 0, 0, 0)"
1004,"(1, 2, 0, 0, 0, 0)"
998,"(0, 1, 0, 0, 0, 0)"
1006,"(2, 2, 0, 0, 0, 0)"
1007,"(1, 1, 0, 0, 0, 0)"
1008,"(7, 6, 0, 0, 0, 0)"
1009,"(3, 3, 0, 0, 0, 0)"
1010,"(4, 5, 0, 0, 0, 0)"
1011,"(3, 3, 0, 0, 0, 0)"
1012,"(1, 2, 0, 0, 0, 0)"
1013,"(9, 11, 0, 0, 0, 0)"
1015,"(1, 1, 0, 0, 0, 0)"
1016,"(1, 1, 0, 0, 0, 0)"
1017,"(1, 1, 0, 0, 0, 0)"
807,"(1, 1, 0, 0, 0, 0)"
1018,"(203, 179, 0, 0, 0, 0)"
1019,"(6, 3, 0, 0, 0, 0)"
1020,"(4, 4, 0, 0, 0, 0)"
1021,"(3, 2, 0, 0, 0, 0)"
1022,"(2, 1, 0, 0, 0, 0)"
1023,"(1, 2, 0, 0, 0, 0)"
1024,"(2, 2, 0, 0, 0, 0)"
1025,"(2, 2, 0, 0, 0, 0)"
1026,"(9, 10, 0, 0, 0, 0)"
1027,"(1, 1, 0, 0, 0, 0)"
1028,"(11, 13, 0, 0, 0, 0)"
1029,"(1, 1, 0, 0, 0, 0)"
1030,"(2, 1, 0, 0, 0, 0)"
1031,"(1, 1, 0, 0, 0, 0)"
1032,"(1, 1, 0, 0, 0, 0)"
1033,"(1, 1, 0, 0, 0, 0)"
1034,"(11, 11, 0, 0, 0, 0)"
1035,"(0, 1, 0, 0, 0, 0)"
1036,"(3, 2, 0, 0, 0, 0)"
1037,"(4, 5, 0, 0, 0, 0)"
1038,"(0, 1, 0, 0, 0, 0)"
1039,"(1, 1, 0, 0, 0, 0)"
1005,"(11, 13, 0, 0, 0, 0)"
1040,"(5, 2, 0, 0, 0, 0)"
1041,"(0, 1, 0, 0, 0, 0)"
1042,"(2, 2, 0, 0, 0, 0)"
962,"(10, 11, 0, 0, 0, 0)"
1044,"(13, 13, 0, 0, 0, 0)"
1045,"(2, 2, 0, 0, 0, 0)"
1046,"(3, 1, 0, 0, 0, 0)"
1047,"(1, 1, 0, 0, 0, 0)"
1048,"(4, 4, 0, 0, 0, 0)"
1049,"(1, 1, 0, 0, 0, 0)"
1050,"(3, 3, 0, 0, 0, 0)"
1051,"(2, 2, 0, 0, 0, 0)"
1052,"(54, 8, 0, 0, 0, 0)"
1053,"(47, 46, 0, 0, 0, 0)"
1054,"(2, 2, 0, 0, 0, 0)"
1055,"(1, 2, 0, 0, 0, 0)"
1056,"(2, 2, 0, 0, 0, 0)"
1057,"(2, 2, 0, 0, 0, 0)"
1014,"(3, 3, 0, 0, 0, 0)"
1043,"(16, 15, 0, 0, 0, 0)"
1058,"(1, 1, 0, 0, 0, 0)"
1059,"(1, 1, 0, 0, 0, 0)"
1060,"(2, 1, 0, 0, 0, 0)"
1061,"(1, 1, 0, 0, 0, 0)"
1062,"(5, 6, 0, 0, 0, 0)"
1063,"(3, 3, 0, 0, 0, 0)"
958,"(4, 4, 0, 0, 0, 0)"
1065,"(4, 6, 0, 0, 0, 0)"
1066,"(4, 4, 0, 0, 0, 0)"
992,"(1, 1, 0, 0, 0, 0)"
1068,"(2, 4, 0, 0, 0, 0)"
1069,"(1, 2, 0, 0, 0, 0)"
1070,"(1, 1, 0, 0, 0, 0)"
1071,"(1, 1, 0, 0, 0, 0)"
1073,"(5, 5, 0, 0, 0, 0)"
1074,"(4, 4, 0, 0, 0, 0)"
1075,"(1, 1, 0, 0, 0, 0)"
1076,"(0, 2, 0, 0, 0, 0)"
1077,"(1, 1, 0, 0, 0, 0)"
1078,"(11, 11, 0, 0, 0, 0)"
1079,"(1, 1, 0, 0, 0, 0)"
1080,"(1, 1, 0, 0, 0, 0)"
1081,"(1, 1, 0, 0, 0, 0)"
1082,"(1, 1, 0, 0, 0, 0)"
1083,"(1, 1, 0, 0, 0, 0)"
1084,"(3, 4, 0, 0, 0, 0)"
1085,"(1, 1, 0, 0, 0, 0)"
1086,"(1, 1, 0, 0, 0, 0)"
1087,"(1, 1, 0, 0, 0, 0)"
1088,"(1, 1, 0, 0, 0, 0)"
1089,"(1, 1, 0, 0, 0, 0)"
1072,"(1, 0, 0, 0, 0, 0)"
1090,"(4, 4, 0, 0, 0, 0)"
1091,"(0, 1, 0, 0, 0, 0)"
1092,"(22, 12, 0, 0, 0, 0)"
1093,"(1, 1, 0, 0, 0, 0)"
1094,"(31, 29, 0, 0, 0, 0)"
1095,"(8, 4, 0, 0, 0, 0)"
1096,"(3, 3, 0, 0, 0, 0)"
1097,"(1, 1, 0, 0, 0, 0)"
1100,"(12, 13, 0, 0, 0, 0)"
1098,"(11, 12, 0, 0, 0, 0)"
881,"(1, 1, 0, 0, 0, 0)"
1099,"(2, 2, 0, 0, 0, 0)"
1101,"(1, 1, 0, 0, 0, 0)"
1102,"(1, 1, 0, 0, 0, 0)"
1103,"(1, 1, 0, 0, 0, 0)"
1104,"(6, 5, 0, 0, 0, 0)"
1105,"(3, 2, 0, 0, 0, 0)"
1106,"(2, 2, 0, 0, 0, 0)"
1107,"(7, 6, 0, 0, 0, 0)"
1108,"(1, 1, 0, 0, 0, 0)"
461,"(1, 1, 0, 0, 0, 0)"
1109,"(1, 1, 0, 0, 0, 0)"
1110,"(2, 2, 0, 0, 0, 0)"
1111,"(1, 1, 0, 0, 0, 0)"
1112,"(3, 2, 0, 0, 0, 0)"
1113,"(5, 5, 0, 0, 0, 0)"
1114,"(2, 2, 0, 0, 0, 0)"
1116,"(0, 2, 0, 0, 0, 0)"
1117,"(1, 1, 0, 0, 0, 0)"
1118,"(1, 1, 0, 0, 0, 0)"
1119,"(5, 6, 0, 0, 0, 0)"
1120,"(1, 1, 0, 0, 0, 0)"
1121,"(2, 2, 0, 0, 0, 0)"
1122,"(1, 1, 0, 0, 0, 0)"
1123,"(0, 1, 0, 0, 0, 0)"
1124,"(1, 1, 0, 0, 0, 0)"
1125,"(1, 1, 0, 0, 0, 0)"
1126,"(1, 1, 0, 0, 0, 0)"
1127,"(3, 2, 0, 0, 0, 0)"
1128,"(7, 7, 0, 0, 0, 0)"
1129,"(3, 3, 0, 0, 0, 0)"
1130,"(4, 2, 0, 0, 0, 0)"
1132,"(2, 2, 0, 0, 0, 0)"
1133,"(4, 3, 0, 0, 0, 0)"
1134,"(3, 3, 0, 0, 0, 0)"
1136,"(0, 1, 0, 0, 0, 0)"
1137,"(0, 1, 0, 0, 0, 0)"
1138,"(0, 1, 0, 0, 0, 0)"
1139,"(5, 6, 0, 0, 0, 0)"
1140,"(0, 4, 0, 0, 0, 0)"
1141,"(0, 2, 0, 0, 0, 0)"
1142,"(0, 2, 0, 0, 0, 0)"
1143,"(4, 6, 0, 0, 0, 0)"
1144,"(0, 2, 0, 0, 0, 0)"
1145,"(2, 6, 0, 0, 0, 0)"
1146,"(1, 1, 0, 0, 0, 0)"
1147,"(3, 2, 0, 0, 0, 0)"
1135,"(1, 1, 0, 0, 0, 0)"
1148,"(0, 1, 0, 0, 0, 0)"
1149,"(1, 1, 0, 0, 0, 0)"
1150,"(1, 1, 0, 0, 0, 0)"
1151,"(0, 1, 0, 0, 0, 0)"
1152,"(1, 1, 0, 0, 0, 0)"
1067,"(2, 2, 0, 0, 0, 0)"
1153,"(1, 1, 0, 0, 0, 0)"
945,"(2, 2, 0, 0, 0, 0)"
1154,"(2, 17, 0, 0, 0, 0)"
1155,"(0, 1, 0, 0, 0, 0)"
1156,"(1, 1, 0, 0, 0, 0)"
1157,"(1, 1, 0, 0, 0, 0)"
1158,"(1, 1, 0, 0, 0, 0)"
1159,"(5, 6, 0, 0, 0, 0)"
1160,"(1, 1, 0, 0, 0, 0)"
1161,"(1, 1, 0, 0, 0, 0)"
1162,"(70, 68, 0, 0, 0, 0)"
1163,"(1, 1, 0, 0, 0, 0)"
1164,"(2, 2, 0, 0, 0, 0)"
1165,"(3, 3, 0, 0, 0, 0)"
1166,"(4, 4, 0, 0, 0, 0)"
1167,"(1, 1, 0, 0, 0, 0)"
1168,"(3, 3, 0, 0, 0, 0)"
1170,"(1, 2, 0, 0, 0, 0)"
1171,"(1, 1, 0, 0, 0, 0)"
1172,"(0, 1, 0, 0, 0, 0)"
1173,"(0, 1, 0, 0, 0, 0)"
1174,"(3, 3, 0, 0, 0, 0)"
1175,"(1, 1, 0, 0, 0, 0)"
1176,"(4, 3, 0, 0, 0, 0)"
1177,"(1, 1, 0, 0, 0, 0)"
1178,"(0, 1, 0, 0, 0, 0)"
1179,"(3, 2, 0, 0, 0, 0)"
1180,"(2, 1, 0, 0, 0, 0)"
1181,"(2, 2, 0, 0, 0, 0)"
1182,"(1, 1, 0, 0, 0, 0)"
1169,"(1, 1, 0, 0, 0, 0)"
1184,"(0, 1, 0, 0, 0, 0)"
1185,"(31, 39, 0, 0, 0, 0)"
1186,"(2, 2, 0, 0, 0, 0)"
1187,"(2, 2, 0, 0, 0, 0)"
1188,"(1, 1, 0, 0, 0, 0)"
1189,"(1, 1, 0, 0, 0, 0)"
1190,"(2, 3, 0, 0, 0, 0)"
1191,"(3, 3, 0, 0, 0, 0)"
1192,"(4, 3, 0, 0, 0, 0)"
1193,"(2, 1, 0, 0, 0, 0)"
1194,"(1, 1, 0, 0, 0, 0)"
1195,"(1, 1, 0, 0, 0, 0)"
1196,"(2, 3, 0, 0, 0, 0)"
1197,"(1, 2, 0, 0, 0, 0)"
1183,"(2, 2, 0, 0, 0, 0)"
1199,"(2, 2, 0, 0, 0, 0)"
1200,"(5, 5, 0, 0, 0, 0)"
1201,"(69, 58, 0, 0, 0, 0)"
1202,"(2, 3, 0, 0, 0, 0)"
1204,"(15, 14, 0, 0, 0, 0)"
1205,"(2, 1, 0, 0, 0, 0)"
1206,"(1, 2, 0, 0, 0, 0)"
1207,"(12, 13, 0, 0, 0, 0)"
1208,"(1, 1, 0, 0, 0, 0)"
1209,"(2, 1, 0, 0, 0, 0)"
1210,"(1, 1, 0, 0, 0, 0)"
1211,"(0, 1, 0, 0, 0, 0)"
1212,"(1, 1, 0, 0, 0, 0)"
1213,"(1, 2, 0, 0, 0, 0)"
1214,"(2, 1, 0, 0, 0, 0)"
1215,"(1, 1, 0, 0, 0, 0)"
1216,"(1, 1, 0, 0, 0, 0)"
1217,"(79, 81, 0, 0, 0, 0)"
1218,"(1, 2, 0, 0, 0, 0)"
1219,"(3, 3, 0, 0, 0, 0)"
1220,"(2, 1, 0, 0, 0, 0)"
1221,"(1, 1, 0, 0, 0, 0)"
1222,"(12, 12, 0, 0, 0, 0)"
1223,"(2, 2, 0, 0, 0, 0)"
1224,"(1, 1, 0, 0, 0, 0)"
1225,"(2, 2, 0, 0, 0, 0)"
1226,"(5, 5, 0, 0, 0, 0)"
1227,"(4, 5, 0, 0, 0, 0)"
1228,"(1, 1, 0, 0, 0, 0)"
1198,"(10, 10, 0, 0, 0, 0)"
1229,"(2, 2, 0, 0, 0, 0)"
1230,"(2, 3, 0, 0, 0, 0)"
1231,"(3, 3, 0, 0, 0, 0)"
1232,"(1, 1, 0, 0, 0, 0)"
1233,"(1, 1, 0, 0, 0, 0)"
1234,"(1, 1, 0, 0, 0, 0)"
1235,"(1, 1, 0, 0, 0, 0)"
1237,"(3, 2, 0, 0, 0, 0)"
1238,"(0, 2, 0, 0, 0, 0)"
1239,"(9, 7, 0, 0, 0, 0)"
1240,"(1, 1, 0, 0, 0, 0)"
1241,"(2, 2, 0, 0, 0, 0)"
1242,"(3, 3, 0, 0, 0, 0)"
1243,"(5, 5, 0, 0, 0, 0)"
1244,"(5, 6, 0, 0, 0, 0)"
1245,"(36, 36, 0, 0, 0, 0)"
1246,"(0, 1, 0, 0, 0, 0)"
1247,"(2, 2, 0, 0, 0, 0)"
1248,"(1, 1, 0, 0, 0, 0)"
1249,"(2, 2, 0, 0, 0, 0)"
1250,"(1, 1, 0, 0, 0, 0)"
1252,"(13, 12, 0, 0, 0, 0)"
1251,"(2, 2, 0, 0, 0, 0)"
