node_id, total_out, total_in, pos_in, neg_in, pos_out,neg_out
76774, 0, 2, 0, 2, 0, 0
76775, 0, 4, 0, 4, 0, 0
2030, 66, 66, 65, 1, 66, 0
2031, 21, 27, 27, 0, 21, 0
2032, 54, 76, 75, 1, 53, 1
6995, 17, 45, 42, 3, 16, 1
11573, 210, 183, 176, 7, 209, 1
11580, 104, 96, 95, 1, 103, 1
13588, 2, 3, 2, 1, 2, 0
15202, 83, 63, 58, 5, 83, 0
15822, 32, 16, 14, 2, 32, 0
16353, 68, 19, 18, 1, 68, 0
17694, 52, 35, 35, 0, 52, 0
19366, 1, 3, 3, 0, 1, 0
20653, 36, 61, 58, 3, 23, 13
21194, 96, 99, 98, 1, 96, 0
22075, 50, 58, 58, 0, 50, 0
22590, 36, 36, 36, 0, 35, 1
22631, 52, 44, 44, 0, 52, 0
22632, 4, 48, 48, 0, 4, 0
22633, 49, 48, 48, 0, 49, 0
24528, 44, 91, 91, 0, 44, 0
24531, 77, 98, 98, 0, 77, 0
24536, 130, 74, 74, 0, 130, 0
25917, 1, 2, 2, 0, 1, 0
30543, 100, 42, 40, 2, 100, 0
32760, 36, 60, 58, 2, 35, 1
32761, 50, 46, 46, 0, 50, 0
34443, 83, 48, 48, 0, 83, 0
35586, 12, 37, 35, 2, 11, 1
37920, 48, 38, 37, 1, 48, 0
42777, 59, 59, 58, 1, 43, 16
43233, 1, 1, 0, 1, 0, 1
44333, 21, 13, 10, 3, 21, 0
45975, 114, 59, 58, 1, 114, 0
49436, 106, 61, 61, 0, 106, 0
49918, 4, 47, 45, 2, 4, 0
50425, 23, 11, 11, 0, 23, 0
52036, 22, 11, 11, 0, 22, 0
56682, 21, 13, 13, 0, 21, 0
57513, 2, 2, 2, 0, 2, 0
58228, 154, 79, 77, 2, 154, 0
60055, 49, 37, 37, 0, 49, 0
60784, 53, 67, 66, 1, 52, 1
61967, 66, 50, 50, 0, 66, 0
64198, 14, 18, 18, 0, 14, 0
64414, 39, 36, 36, 0, 39, 0
64811, 4, 6, 6, 0, 4, 0
67885, 80, 56, 56, 0, 80, 0
68547, 25, 28, 28, 0, 25, 0
68549, 19, 20, 20, 0, 19, 0
68550, 31, 29, 29, 0, 31, 0
68553, 35, 28, 28, 0, 35, 0
68844, 123, 43, 43, 0, 123, 0
69559, 26, 12, 12, 0, 26, 0
70464, 0, 15, 15, 0, 0, 0
70465, 3, 12, 12, 0, 3, 0
70466, 4, 14, 14, 0, 4, 0
72805, 0, 8, 8, 0, 0, 0
72806, 0, 4, 4, 0, 0, 0
73501, 0, 2, 2, 0, 0, 0
73503, 4, 3, 3, 0, 4, 0
73504, 0, 2, 2, 0, 0, 0
73505, 0, 1, 1, 0, 0, 0
73506, 0, 2, 2, 0, 0, 0
73507, 4, 3, 3, 0, 4, 0
73508, 0, 2, 2, 0, 0, 0
73509, 0, 1, 1, 0, 0, 0
73510, 0, 2, 2, 0, 0, 0
73511, 0, 3, 3, 0, 0, 0
73512, 0, 2, 2, 0, 0, 0
73513, 0, 1, 1, 0, 0, 0
73514, 0, 1, 1, 0, 0, 0
73515, 0, 1, 1, 0, 0, 0
74964, 0, 4, 4, 0, 0, 0
106274, 1, 4, 3, 1, 1, 0
117293, 0, 1, 1, 0, 0, 0
924, 1, 0, 0, 0, 1, 0
925, 1, 0, 0, 0, 0, 1
926, 2, 7, 4, 3, 2, 0
927, 1, 0, 0, 0, 0, 1
928, 3, 5, 4, 1, 3, 0
2125, 37, 44, 38, 6, 35, 2
36753, 3, 6, 6, 0, 3, 0
36754, 1, 2, 2, 0, 1, 0
7603, 0, 8, 8, 0, 0, 0
8085, 15, 87, 85, 2, 13, 2
8583, 0, 7, 0, 7, 0, 0
9967, 56, 58, 56, 2, 46, 10
20949, 0, 112, 109, 3, 0, 0
25301, 0, 5, 0, 5, 0, 0
26701, 0, 7, 3, 4, 0, 0
42431, 2, 10, 10, 0, 1, 1
42852, 0, 5, 0, 5, 0, 0
56595, 5, 4, 4, 0, 5, 0
60065, 0, 8, 8, 0, 0, 0
61977, 4, 5, 5, 0, 4, 0
75073, 0, 2, 0, 2, 0, 0
92977, 0, 1, 1, 0, 0, 0
92978, 0, 1, 0, 1, 0, 0
92979, 0, 1, 0, 1, 0, 0
118013, 16, 7, 7, 0, 16, 0
119965, 1, 3, 1, 2, 1, 0
122438, 0, 10, 0, 10, 0, 0
122605, 3, 3, 2, 1, 3, 0
122606, 1, 2, 1, 1, 1, 0
123350, 0, 2, 1, 1, 0, 0
124070, 0, 3, 0, 3, 0, 0
124182, 0, 2, 0, 2, 0, 0
124200, 0, 1, 0, 1, 0, 0
125417, 0, 1, 0, 1, 0, 0
125542, 0, 2, 0, 2, 0, 0
126531, 0, 1, 0, 1, 0, 0
127981, 58, 30, 28, 2, 54, 4
128207, 0, 2, 0, 2, 0, 0
128517, 0, 2, 0, 2, 0, 0
128851, 0, 2, 0, 2, 0, 0
131631, 0, 1, 0, 1, 0, 0
3748, 178, 51, 49, 2, 113, 65
27020, 4, 7, 5, 2, 3, 1
40088, 1, 1, 0, 1, 0, 1
44681, 108, 90, 82, 8, 94, 14
45921, 0, 15, 11, 4, 0, 0
49440, 1, 14, 0, 14, 1, 0
49444, 1, 12, 0, 12, 1, 0
49447, 1, 12, 0, 12, 1, 0
49552, 3, 18, 1, 17, 3, 0
49616, 1, 8, 0, 8, 1, 0
53168, 0, 11, 0, 11, 0, 0
55987, 0, 25, 14, 11, 0, 0
58835, 0, 7, 0, 7, 0, 0
64965, 5, 5, 5, 0, 5, 0
68430, 10, 4, 4, 0, 10, 0
123089, 0, 1, 0, 1, 0, 0
932, 1, 0, 0, 0, 0, 1
933, 1, 0, 0, 0, 1, 0
37289, 2, 1, 1, 0, 1, 1
37291, 0, 2, 0, 2, 0, 0
37292, 7, 7, 7, 0, 7, 0
935, 1, 0, 0, 0, 0, 1
1618, 56, 25, 25, 0, 53, 3
4269, 16, 5, 4, 1, 16, 0
937, 31, 1, 0, 1, 0, 31
939, 4, 5, 3, 2, 4, 0
12977, 4, 6, 3, 3, 4, 0
66476, 34, 21, 19, 2, 34, 0
106849, 1, 2, 0, 2, 1, 0
107166, 1, 1, 0, 1, 1, 0
107266, 1, 1, 0, 1, 1, 0
114386, 32, 6, 3, 3, 25, 7
116405, 11, 10, 5, 5, 10, 1
6078, 0, 2, 1, 1, 0, 0
7966, 13, 17, 17, 0, 12, 1
8176, 37, 21, 20, 1, 37, 0
10869, 0, 2, 0, 2, 0, 0
17848, 0, 4, 0, 4, 0, 0
17923, 0, 8, 0, 8, 0, 0
19043, 0, 4, 0, 4, 0, 0
20394, 0, 8, 0, 8, 0, 0
20619, 53, 8, 6, 2, 11, 42
25826, 0, 5, 0, 5, 0, 0
27255, 0, 3, 0, 3, 0, 0
27526, 0, 4, 0, 4, 0, 0
30622, 0, 6, 0, 6, 0, 0
31965, 10, 9, 9, 0, 8, 2
34473, 3, 1, 0, 1, 2, 1
42047, 0, 8, 0, 8, 0, 0
42543, 7, 7, 7, 0, 7, 0
42544, 0, 6, 0, 6, 0, 0
42546, 0, 6, 0, 6, 0, 0
42548, 0, 3, 0, 3, 0, 0
42549, 0, 3, 0, 3, 0, 0
941, 1, 0, 0, 0, 0, 1
945, 0, 2, 1, 1, 0, 0
947, 3, 4, 3, 1, 2, 1
953, 67, 13, 11, 2, 13, 54
955, 6, 5, 5, 0, 6, 0
27061, 7, 7, 7, 0, 4, 3
30688, 24, 4, 0, 4, 21, 3
32095, 1, 7, 2, 5, 1, 0
35475, 9, 22, 8, 14, 9, 0
101010, 0, 4, 3, 1, 0, 0
109143, 0, 2, 1, 1, 0, 0
118479, 0, 1, 0, 1, 0, 0
6378, 4, 25, 3, 22, 4, 0
7516, 6, 14, 12, 2, 4, 2
10161, 0, 5, 2, 3, 0, 0
10162, 21, 12, 9, 3, 16, 5
11249, 2, 7, 2, 5, 2, 0
14111, 0, 7, 2, 5, 0, 0
14513, 1, 5, 1, 4, 1, 0
16250, 2, 13, 0, 13, 1, 1
17304, 10, 4, 3, 1, 4, 6
18958, 21, 27, 26, 1, 19, 2
20068, 0, 4, 0, 4, 0, 0
20246, 63, 73, 70, 3, 45, 18
21647, 1, 2, 0, 2, 1, 0
22014, 1, 6, 0, 6, 1, 0
23107, 0, 2, 1, 1, 0, 0
25764, 8, 14, 7, 7, 8, 0
28091, 8, 22, 21, 1, 8, 0
28794, 10, 10, 9, 1, 10, 0
29492, 0, 3, 2, 1, 0, 0
32311, 1, 10, 1, 9, 1, 0
33832, 0, 2, 0, 2, 0, 0
34024, 33, 11, 7, 4, 33, 0
36561, 24, 15, 13, 2, 23, 1
37249, 2, 10, 1, 9, 2, 0
37446, 1, 8, 1, 7, 1, 0
43859, 9, 9, 8, 1, 9, 0
43860, 0, 2, 1, 1, 0, 0
43861, 26, 42, 41, 1, 26, 0
43862, 0, 2, 1, 1, 0, 0
43863, 1, 4, 2, 2, 1, 0
43864, 0, 1, 0, 1, 0, 0
43865, 0, 4, 0, 4, 0, 0
43866, 0, 1, 0, 1, 0, 0
43867, 0, 1, 0, 1, 0, 0
43868, 0, 1, 0, 1, 0, 0
43869, 4, 4, 3, 1, 3, 1
43871, 0, 1, 0, 1, 0, 0
43872, 0, 1, 0, 1, 0, 0
43873, 3, 1, 0, 1, 3, 0
43874, 0, 2, 0, 2, 0, 0
43875, 0, 1, 0, 1, 0, 0
43876, 0, 3, 0, 3, 0, 0
43877, 0, 2, 0, 2, 0, 0
43878, 0, 1, 0, 1, 0, 0
43879, 21, 25, 24, 1, 19, 2
43880, 1, 18, 8, 10, 1, 0
43881, 0, 1, 0, 1, 0, 0
121115, 13, 15, 15, 0, 13, 0
124773, 21, 26, 25, 1, 21, 0
125747, 19, 10, 10, 0, 17, 2
129362, 0, 4, 0, 4, 0, 0
129772, 16, 10, 5, 5, 15, 1
131539, 16, 9, 1, 8, 16, 0
3395, 15, 7, 7, 0, 12, 3
6542, 2, 4, 0, 4, 1, 1
10981, 1, 2, 1, 1, 1, 0
11520, 0, 4, 0, 4, 0, 0
12803, 16, 10, 7, 3, 16, 0
24207, 0, 2, 0, 2, 0, 0
42714, 9, 6, 5, 1, 9, 0
44777, 54, 52, 50, 2, 53, 1
57098, 13, 20, 19, 1, 13, 0
60021, 1, 1, 0, 1, 1, 0
101764, 0, 2, 0, 2, 0, 0
102189, 8, 6, 3, 3, 8, 0
102191, 0, 6, 1, 5, 0, 0
102192, 0, 2, 0, 2, 0, 0
102193, 1, 2, 1, 1, 1, 0
102197, 0, 1, 0, 1, 0, 0
102199, 0, 3, 0, 3, 0, 0
102209, 0, 3, 0, 3, 0, 0
102641, 0, 3, 0, 3, 0, 0
107493, 5, 5, 5, 0, 5, 0
110913, 4, 8, 4, 4, 4, 0
111409, 0, 2, 0, 2, 0, 0
112355, 0, 1, 0, 1, 0, 0
113559, 1, 2, 0, 2, 1, 0
116296, 0, 2, 0, 2, 0, 0
121730, 0, 2, 0, 2, 0, 0
7560, 0, 3, 0, 3, 0, 0
8120, 0, 4, 0, 4, 0, 0
9495, 0, 5, 3, 2, 0, 0
17068, 3, 10, 2, 8, 1, 2
18133, 2, 23, 0, 23, 1, 1
19409, 0, 13, 1, 12, 0, 0
25295, 0, 2, 0, 2, 0, 0
25296, 0, 4, 0, 4, 0, 0
25297, 0, 3, 0, 3, 0, 0
25298, 0, 5, 0, 5, 0, 0
25300, 0, 5, 0, 5, 0, 0
25302, 2, 4, 0, 4, 2, 0
124040, 0, 3, 0, 3, 0, 0
124611, 0, 3, 0, 3, 0, 0
124657, 0, 1, 0, 1, 0, 0
124658, 0, 1, 0, 1, 0, 0
125846, 0, 4, 1, 3, 0, 0
126569, 0, 2, 0, 2, 0, 0
127489, 1, 1, 0, 1, 1, 0
127490, 1, 1, 0, 1, 1, 0
127491, 1, 1, 0, 1, 1, 0
127500, 1, 6, 4, 2, 1, 0
130424, 0, 2, 0, 2, 0, 0
130681, 8, 5, 0, 5, 4, 4
956, 1, 0, 0, 0, 1, 0
4095, 7, 7, 7, 0, 6, 1
6449, 24, 48, 46, 2, 24, 0
10211, 4, 4, 4, 0, 2, 2
13792, 21, 22, 22, 0, 21, 0
17559, 61, 56, 56, 0, 59, 2
24546, 58, 69, 68, 1, 58, 0
24563, 4, 30, 29, 1, 4, 0
24568, 42, 44, 43, 1, 42, 0
24574, 23, 27, 26, 1, 23, 0
958, 1, 0, 0, 0, 1, 0
2534, 30, 33, 33, 0, 30, 0
10681, 30, 66, 60, 6, 30, 0
11776, 36, 29, 28, 1, 36, 0
11798, 35, 19, 19, 0, 35, 0
26608, 54, 30, 27, 3, 54, 0
28346, 31, 21, 21, 0, 31, 0
30913, 223, 82, 82, 0, 223, 0
37299, 0, 5, 1, 4, 0, 0
53485, 5, 11, 3, 8, 4, 1
960, 4, 0, 0, 0, 4, 0
5719, 3, 3, 0, 3, 1, 2
11953, 183, 119, 115, 4, 183, 0
13123, 0, 2, 1, 1, 0, 0
13457, 12, 49, 45, 4, 11, 1
16470, 19, 88, 87, 1, 19, 0
25113, 2, 4, 0, 4, 1, 1
26464, 8, 41, 41, 0, 7, 1
31741, 0, 11, 0, 11, 0, 0
31744, 0, 11, 0, 11, 0, 0
31745, 0, 6, 0, 6, 0, 0
31746, 0, 7, 0, 7, 0, 0
31747, 0, 6, 0, 6, 0, 0
31748, 0, 7, 0, 7, 0, 0
31749, 0, 7, 0, 7, 0, 0
31750, 0, 4, 0, 4, 0, 0
31751, 0, 4, 0, 4, 0, 0
34586, 0, 10, 0, 10, 0, 0
35480, 0, 8, 0, 8, 0, 0
35481, 0, 8, 0, 8, 0, 0
35482, 0, 7, 0, 7, 0, 0
35483, 0, 6, 0, 6, 0, 0
35484, 0, 7, 0, 7, 0, 0
36075, 0, 3, 1, 2, 0, 0
36137, 3, 2, 1, 1, 0, 3
37484, 0, 2, 0, 2, 0, 0
37485, 0, 3, 0, 3, 0, 0
37594, 0, 2, 1, 1, 0, 0
40987, 0, 7, 0, 7, 0, 0
40988, 0, 5, 0, 5, 0, 0
40989, 0, 6, 0, 6, 0, 0
40990, 0, 7, 0, 7, 0, 0
42106, 5, 21, 19, 2, 5, 0
42498, 0, 5, 0, 5, 0, 0
42803, 0, 6, 0, 6, 0, 0
43995, 2, 5, 3, 2, 2, 0
44019, 7, 11, 2, 9, 5, 2
44202, 0, 7, 0, 7, 0, 0
44591, 0, 6, 0, 6, 0, 0
49813, 0, 5, 0, 5, 0, 0
52227, 0, 3, 0, 3, 0, 0
53478, 1, 7, 1, 6, 1, 0
54677, 53, 12, 10, 2, 47, 6
57350, 1, 6, 3, 3, 1, 0
57475, 6, 10, 10, 0, 6, 0
57582, 0, 5, 4, 1, 0, 0
59046, 0, 11, 0, 11, 0, 0
60455, 3, 2, 0, 2, 3, 0
60902, 3, 4, 3, 1, 3, 0
63880, 1, 3, 0, 3, 1, 0
66246, 0, 2, 1, 1, 0, 0
69611, 0, 2, 1, 1, 0, 0
73297, 0, 8, 0, 8, 0, 0
84416, 1, 10, 5, 5, 1, 0
93070, 0, 1, 0, 1, 0, 0
93071, 0, 1, 0, 1, 0, 0
93072, 0, 1, 0, 1, 0, 0
93073, 0, 1, 0, 1, 0, 0
93074, 0, 1, 0, 1, 0, 0
7908, 48, 22, 20, 2, 33, 15
13829, 1, 16, 1, 15, 0, 1
28054, 4, 8, 0, 8, 4, 0
28295, 1, 16, 0, 16, 0, 1
32531, 1, 2, 0, 2, 1, 0
35244, 26, 40, 22, 18, 26, 0
36244, 0, 13, 0, 13, 0, 0
38981, 3, 6, 6, 0, 3, 0
41006, 0, 5, 0, 5, 0, 0
44203, 0, 2, 0, 2, 0, 0
44206, 0, 2, 1, 1, 0, 0
44207, 0, 1, 0, 1, 0, 0
965, 4, 0, 0, 0, 3, 1
2181, 74, 27, 26, 1, 74, 0
2888, 130, 45, 35, 10, 130, 0
2944, 1, 5, 2, 3, 1, 0
3715, 46, 24, 23, 1, 46, 0
3831, 6, 8, 5, 3, 6, 0
4410, 12, 10, 9, 1, 12, 0
5366, 1, 6, 0, 6, 0, 1
5990, 9, 6, 4, 2, 8, 1
6575, 0, 6, 1, 5, 0, 0
6576, 0, 4, 0, 4, 0, 0
6577, 1, 6, 0, 6, 1, 0
6723, 42, 8, 2, 6, 41, 1
7390, 36, 29, 26, 3, 35, 1
7811, 188, 71, 69, 2, 183, 5
8135, 8, 3, 2, 1, 8, 0
8552, 9, 4, 3, 1, 9, 0
8931, 2, 2, 1, 1, 2, 0
8976, 23, 7, 6, 1, 18, 5
9290, 7, 6, 5, 1, 6, 1
9352, 43, 39, 37, 2, 43, 0
9538, 28, 13, 12, 1, 26, 2
9574, 1, 2, 0, 2, 1, 0
9620, 5, 2, 0, 2, 5, 0
9680, 27, 15, 13, 2, 25, 2
9831, 6, 6, 5, 1, 6, 0
9940, 3, 9, 6, 3, 3, 0
10032, 28, 14, 7, 7, 28, 0
10044, 15, 5, 4, 1, 6, 9
10234, 3, 4, 3, 1, 3, 0
10418, 4, 1, 0, 1, 4, 0
10728, 52, 42, 35, 7, 14, 38
11134, 2, 1, 0, 1, 1, 1
11219, 6, 6, 5, 1, 6, 0
11220, 1, 6, 4, 2, 1, 0
11255, 9, 7, 6, 1, 8, 1
12250, 3, 3, 1, 2, 3, 0
12606, 2, 3, 0, 3, 2, 0
13787, 93, 27, 26, 1, 43, 50
14185, 91, 62, 52, 10, 89, 2
14318, 16, 17, 16, 1, 16, 0
14398, 8, 3, 2, 1, 8, 0
15109, 31, 15, 14, 1, 31, 0
15355, 28, 8, 7, 1, 26, 2
16295, 132, 51, 50, 1, 132, 0
16306, 10, 7, 6, 1, 7, 3
16317, 38, 12, 7, 5, 26, 12
17518, 2, 4, 3, 1, 2, 0
18711, 2, 2, 0, 2, 2, 0
19908, 7, 6, 4, 2, 7, 0
20143, 61, 20, 17, 3, 61, 0
20871, 1, 1, 0, 1, 1, 0
21073, 2, 3, 0, 3, 2, 0
21174, 3, 8, 7, 1, 3, 0
21175, 6, 20, 18, 2, 6, 0
21638, 5, 3, 2, 1, 5, 0
22356, 119, 34, 31, 3, 119, 0
23034, 3, 2, 1, 1, 3, 0
23189, 9, 4, 1, 3, 8, 1
23471, 5, 2, 1, 1, 5, 0
24157, 15, 9, 7, 2, 15, 0
24176, 7, 9, 6, 3, 7, 0
24428, 1, 2, 1, 1, 1, 0
24610, 328, 72, 66, 6, 328, 0
24742, 218, 97, 82, 15, 218, 0
25133, 11, 3, 1, 2, 11, 0
25247, 46, 22, 20, 2, 32, 14
25292, 3, 7, 6, 1, 1, 2
25542, 5, 1, 0, 1, 4, 1
25617, 3, 3, 2, 1, 3, 0
25781, 7, 3, 2, 1, 7, 0
26247, 24, 27, 20, 7, 20, 4
26384, 23, 12, 11, 1, 21, 2
26539, 17, 8, 3, 5, 16, 1
27873, 76, 9, 6, 3, 76, 0
28121, 0, 3, 0, 3, 0, 0
28125, 0, 3, 0, 3, 0, 0
28126, 0, 3, 0, 3, 0, 0
28189, 0, 5, 0, 5, 0, 0
28488, 25, 11, 9, 2, 16, 9
29156, 19, 4, 1, 3, 13, 6
29302, 5, 2, 1, 1, 5, 0
29470, 31, 17, 16, 1, 31, 0
29555, 8, 6, 2, 4, 8, 0
30551, 5, 2, 1, 1, 5, 0
31027, 1, 3, 1, 2, 0, 1
31474, 1, 1, 0, 1, 1, 0
31541, 35, 17, 16, 1, 35, 0
32972, 1, 1, 0, 1, 1, 0
33228, 30, 34, 32, 2, 29, 1
33435, 1, 1, 0, 1, 1, 0
33942, 31, 23, 21, 2, 31, 0
34060, 23, 10, 8, 2, 15, 8
34061, 0, 3, 0, 3, 0, 0
34680, 16, 12, 7, 5, 16, 0
35105, 2, 2, 1, 1, 2, 0
35470, 0, 10, 3, 7, 0, 0
36789, 15, 13, 11, 2, 15, 0
38110, 118, 38, 37, 1, 118, 0
38569, 38, 6, 1, 5, 5, 33
38570, 17, 13, 10, 3, 17, 0
39121, 0, 8, 5, 3, 0, 0
39182, 14, 14, 12, 2, 14, 0
40910, 7, 1, 0, 1, 6, 1
41677, 10, 18, 9, 9, 10, 0
43048, 3, 4, 3, 1, 3, 0
43426, 1, 1, 0, 1, 1, 0
44634, 30, 12, 10, 2, 30, 0
44741, 2, 7, 6, 1, 1, 1
45148, 13, 12, 9, 3, 13, 0
45577, 5, 4, 3, 1, 5, 0
45703, 64, 31, 18, 13, 55, 9
45998, 3, 4, 3, 1, 3, 0
46998, 24, 12, 10, 2, 24, 0
47373, 17, 4, 3, 1, 15, 2
48880, 6, 4, 3, 1, 6, 0
49001, 7, 4, 3, 1, 6, 1
49385, 6, 4, 3, 1, 6, 0
49386, 5, 3, 2, 1, 5, 0
50336, 13, 19, 7, 12, 13, 0
50356, 9, 11, 9, 2, 6, 3
50770, 2, 8, 7, 1, 2, 0
51156, 53, 21, 19, 2, 53, 0
51159, 179, 46, 45, 1, 179, 0
51273, 3, 2, 0, 2, 1, 2
52617, 4, 3, 1, 2, 3, 1
52706, 1, 14, 2, 12, 1, 0
53244, 31, 20, 17, 3, 31, 0
53678, 3, 12, 6, 6, 3, 0
54907, 13, 3, 2, 1, 13, 0
55816, 23, 19, 18, 1, 20, 3
57821, 35, 30, 29, 1, 35, 0
58146, 18, 28, 24, 4, 18, 0
58761, 0, 5, 0, 5, 0, 0
59888, 7, 11, 3, 8, 7, 0
63528, 4, 3, 0, 3, 4, 0
63685, 7, 12, 9, 3, 7, 0
63804, 55, 40, 39, 1, 55, 0
64203, 3, 2, 1, 1, 3, 0
65178, 29, 12, 11, 1, 29, 0
66456, 0, 2, 1, 1, 0, 0
66458, 0, 3, 1, 2, 0, 0
66478, 3, 8, 0, 8, 0, 3
66495, 0, 4, 0, 4, 0, 0
69077, 9, 2, 1, 1, 9, 0
69495, 1, 6, 2, 4, 1, 0
70291, 31, 28, 24, 4, 31, 0
73076, 25, 7, 6, 1, 25, 0
73102, 6, 2, 1, 1, 6, 0
74083, 13, 10, 9, 1, 13, 0
74894, 2, 3, 2, 1, 2, 0
77229, 0, 2, 0, 2, 0, 0
77234, 5, 5, 3, 2, 4, 1
77239, 21, 33, 30, 3, 19, 2
77265, 51, 31, 22, 9, 49, 2
77372, 1, 2, 0, 2, 1, 0
79402, 88, 21, 16, 5, 88, 0
81438, 1, 1, 0, 1, 1, 0
90389, 1, 2, 1, 1, 1, 0
90844, 1, 2, 1, 1, 1, 0
90845, 2, 2, 1, 1, 2, 0
92139, 1, 1, 0, 1, 1, 0
93689, 1, 2, 1, 1, 1, 0
95873, 8, 4, 1, 3, 6, 2
95881, 35, 5, 4, 1, 18, 17
97164, 10, 21, 14, 7, 9, 1
97166, 1, 2, 0, 2, 1, 0
97167, 1, 4, 0, 4, 1, 0
97242, 3, 4, 0, 4, 3, 0
97364, 23, 12, 2, 10, 23, 0
97913, 4, 4, 3, 1, 4, 0
97983, 2, 1, 0, 1, 2, 0
98404, 29, 2, 1, 1, 29, 0
98452, 5, 7, 6, 1, 5, 0
99478, 1, 1, 0, 1, 1, 0
99770, 1, 2, 0, 2, 1, 0
99823, 1, 1, 0, 1, 1, 0
100250, 2, 17, 3, 14, 2, 0
100518, 0, 2, 0, 2, 0, 0
100566, 0, 2, 1, 1, 0, 0
100856, 6, 7, 5, 2, 6, 0
100871, 16, 7, 2, 5, 16, 0
100994, 1, 2, 0, 2, 1, 0
101005, 35, 4, 1, 3, 35, 0
101456, 2, 2, 1, 1, 2, 0
101669, 1, 1, 0, 1, 1, 0
101712, 3, 4, 3, 1, 3, 0
101908, 22, 27, 24, 3, 22, 0
102098, 1, 1, 0, 1, 1, 0
102186, 15, 1, 0, 1, 15, 0
102314, 4, 3, 1, 2, 4, 0
102316, 15, 1, 0, 1, 11, 4
102375, 12, 7, 6, 1, 9, 3
102454, 4, 1, 0, 1, 3, 1
102810, 0, 9, 0, 9, 0, 0
102924, 95, 29, 27, 2, 95, 0
102951, 2, 3, 2, 1, 2, 0
103030, 1, 2, 0, 2, 1, 0
103187, 1, 1, 0, 1, 1, 0
103307, 1, 2, 0, 2, 1, 0
103308, 0, 3, 1, 2, 0, 0
103585, 4, 4, 2, 2, 4, 0
103597, 1, 2, 1, 1, 1, 0
103927, 3, 2, 1, 1, 3, 0
104426, 14, 5, 3, 2, 14, 0
104866, 20, 4, 0, 4, 20, 0
105060, 7, 2, 1, 1, 7, 0
105702, 0, 1, 0, 1, 0, 0
106206, 7, 8, 7, 1, 6, 1
106881, 4, 4, 2, 2, 3, 1
106953, 4, 4, 3, 1, 4, 0
107182, 37, 8, 7, 1, 37, 0
107202, 0, 20, 1, 19, 0, 0
107581, 0, 1, 0, 1, 0, 0
107906, 2, 6, 0, 6, 2, 0
108000, 1, 1, 0, 1, 1, 0
108464, 10, 3, 1, 2, 7, 3
108561, 9, 4, 2, 2, 5, 4
108872, 1, 1, 0, 1, 1, 0
108923, 11, 7, 6, 1, 11, 0
109051, 0, 2, 1, 1, 0, 0
109223, 8, 7, 7, 0, 8, 0
109673, 0, 10, 0, 10, 0, 0
109741, 2, 1, 0, 1, 2, 0
109854, 2, 2, 1, 1, 2, 0
110006, 1, 2, 0, 2, 1, 0
110109, 9, 3, 0, 3, 7, 2
110127, 6, 3, 2, 1, 6, 0
110379, 4, 1, 0, 1, 4, 0
110448, 8, 4, 3, 1, 8, 0
110952, 2, 7, 3, 4, 0, 2
111022, 5, 10, 1, 9, 4, 1
111110, 0, 2, 0, 2, 0, 0
111112, 0, 2, 0, 2, 0, 0
111215, 3, 10, 0, 10, 3, 0
111563, 6, 8, 7, 1, 6, 0
111654, 1, 1, 0, 1, 1, 0
112130, 1, 1, 0, 1, 1, 0
112141, 14, 3, 0, 3, 14, 0
112420, 2, 3, 2, 1, 2, 0
112429, 1, 3, 2, 1, 1, 0
112430, 3, 1, 0, 1, 3, 0
112581, 3, 1, 0, 1, 3, 0
112644, 1, 2, 1, 1, 1, 0
112765, 1, 7, 0, 7, 1, 0
112791, 0, 10, 0, 10, 0, 0
112812, 7, 5, 4, 1, 6, 1
112968, 2, 3, 1, 2, 1, 1
112969, 0, 2, 0, 2, 0, 0
113024, 2, 1, 0, 1, 2, 0
113062, 2, 1, 0, 1, 1, 1
113081, 1, 1, 0, 1, 1, 0
113171, 0, 9, 0, 9, 0, 0
113223, 1, 21, 0, 21, 1, 0
113227, 0, 26, 4, 22, 0, 0
113239, 1, 1, 0, 1, 1, 0
113277, 11, 3, 0, 3, 11, 0
113318, 0, 1, 0, 1, 0, 0
113390, 1, 1, 0, 1, 1, 0
113550, 1, 1, 0, 1, 1, 0
113615, 1, 2, 1, 1, 1, 0
113683, 7, 6, 5, 1, 7, 0
113745, 10, 6, 5, 1, 10, 0
113810, 0, 7, 0, 7, 0, 0
113875, 2, 3, 1, 2, 2, 0
113879, 14, 7, 6, 1, 14, 0
114080, 11, 11, 4, 7, 3, 8
114108, 3, 7, 1, 6, 3, 0
114155, 22, 18, 14, 4, 19, 3
114333, 6, 5, 4, 1, 6, 0
114703, 53, 3, 2, 1, 53, 0
114827, 3, 7, 6, 1, 3, 0
114940, 1, 3, 1, 2, 1, 0
114963, 5, 1, 0, 1, 5, 0
115008, 19, 7, 5, 2, 19, 0
115167, 7, 1, 0, 1, 5, 2
115178, 0, 11, 0, 11, 0, 0
115234, 14, 1, 0, 1, 12, 2
115248, 5, 2, 0, 2, 5, 0
115323, 3, 1, 0, 1, 3, 0
115331, 1, 1, 0, 1, 1, 0
115371, 2, 2, 1, 1, 2, 0
115394, 1, 3, 0, 3, 1, 0
115410, 1, 1, 0, 1, 1, 0
115430, 0, 6, 0, 6, 0, 0
115442, 4, 6, 5, 1, 4, 0
115443, 1, 2, 1, 1, 1, 0
115472, 0, 1, 0, 1, 0, 0
